	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	as above, so below	Phrase	tr	what happens on a higher level of reality also happens on lower levels	ces	jak nahoře, tak dole
eng	as above, so below	Phrase	tr	what happens on a higher level of reality also happens on lower levels	hun	ahogy fent, úgy lent
eng	as above, so below	Phrase	tr	what happens on a higher level of reality also happens on lower levels	ita	come in alto, così in basso
eng	as above, so below	Phrase	tr	what happens on a higher level of reality also happens on lower levels	pol	co jest wyżej, jest jak to, co jest niżej
eng	as above, so below	Phrase	tr	what happens on a higher level of reality also happens on lower levels	por	como é em cima, assim é embaixo
eng	as above, so below	Phrase	tr	what happens on a higher level of reality also happens on lower levels	por	como em cima, assim embaixo
eng	as above, so below	Phrase	tr	what happens on a higher level of reality also happens on lower levels	spa	como arriba, así abajo
eng	as above, so below	Phrase	tr	what happens on a higher level of reality also happens on lower levels	zza	asmin zi zey erdiyo
eng	as above, so below	Phrase	tr	what happens on a higher level of reality also happens on lower levels	zza	cor senino se cêr zi wuniyo
eng	asaccharolytic	Adjective	tr	incapable of breaking down carbohydrates for energy	por	assacarolítico
eng	as	Adverb	tr	to such an extent or degree	cor	avel
eng	asafoetida	Noun	tr	resinous gum from wild fennel	ara	حِلْتِيت	m
eng	asafoetida	Noun	tr	resinous gum from wild fennel	axm	անգուժատ
eng	asafoetida	Noun	tr	resinous gum from wild fennel	axm	մաղթ
eng	asafoetida	Noun	tr	resinous gum from wild fennel	ban	ᬳᬶᬂᬕᬸ	tr=hinggu
eng	asafoetida	Noun	tr	resinous gum from wild fennel	bod	ཤིང་ཀུན
eng	asafoetida	Noun	tr	resinous gum from wild fennel	deu	Asant	m
eng	asafoetida	Noun	tr	resinous gum from wild fennel	deu	Teufelsdreck	m
eng	asafoetida	Noun	tr	resinous gum from wild fennel	fas	انگدان	tr=angodān
eng	asafoetida	Noun	tr	resinous gum from wild fennel	fas	انگژد	tr=angožad
eng	asafoetida	Noun	tr	resinous gum from wild fennel	fas	رافه	tr=rāfe
eng	asafoetida	Noun	tr	resinous gum from wild fennel	fas	هنگ	tr=hing
eng	asafoetida	Noun	tr	resinous gum from wild fennel	fin	hajupihka
eng	asafoetida	Noun	tr	resinous gum from wild fennel	fin	pirunpihka
eng	asafoetida	Noun	tr	resinous gum from wild fennel	fra	ase fétide	f
eng	asafoetida	Noun	tr	resinous gum from wild fennel	guj	હિંગ	f
eng	asafoetida	Noun	tr	resinous gum from wild fennel	hin	हिंग	f
eng	asafoetida	Noun	tr	resinous gum from wild fennel	hin	हीँग	f
eng	asafoetida	Noun	tr	resinous gum from wild fennel	hin	हींग	f
eng	asafoetida	Noun	tr	resinous gum from wild fennel	hun	bűzös aszat
eng	asafoetida	Noun	tr	resinous gum from wild fennel	hun	bűzös husáng
eng	asafoetida	Noun	tr	resinous gum from wild fennel	hye	անգուժատ
eng	asafoetida	Noun	tr	resinous gum from wild fennel	hye	քաղբան
eng	asafoetida	Noun	tr	resinous gum from wild fennel	isl	djöflatað	?
eng	asafoetida	Noun	tr	resinous gum from wild fennel	kac	hkying hku
eng	asafoetida	Noun	tr	resinous gum from wild fennel	kan	ಇಂಗು
eng	asafoetida	Noun	tr	resinous gum from wild fennel	kaz	кеурексасыр
eng	asafoetida	Noun	tr	resinous gum from wild fennel	lao	ມະຫາຫິງ
eng	asafoetida	Noun	tr	resinous gum from wild fennel	mal	കായം
eng	asafoetida	Noun	tr	resinous gum from wild fennel	mar	हिंग	?
eng	asafoetida	Noun	tr	resinous gum from wild fennel	mnw	ၚု	tr=ŋùˀ
eng	asafoetida	Noun	tr	resinous gum from wild fennel	mya	ရှိန်းခို
eng	asafoetida	Noun	tr	resinous gum from wild fennel	nds-nl	düvelsdreck	?
eng	asafoetida	Noun	tr	resinous gum from wild fennel	nep	हिङ
eng	asafoetida	Noun	tr	resinous gum from wild fennel	nld	duivelsdrek	?
eng	asafoetida	Noun	tr	resinous gum from wild fennel	pol	asafetyda	f
eng	asafoetida	Noun	tr	resinous gum from wild fennel	por	assafétida	f
