	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	yield curve	Noun	tr	relation	ces	výnosová křivka	f
eng	yielding	Adjective	tr	docile	ces	poddajný
eng	yielding	Adjective	tr	docile	deu	ergiebig
eng	yielding	Adjective	tr	docile	epo	cedema
eng	yielding	Adjective	tr	docile	fra	docile
eng	yielding	Adjective	tr	docile	glv	so-lhoobey
eng	yielding	Adjective	tr	docile	ita	docile
eng	yielding	Adjective	tr	docile	ita	mansueto
eng	yielding	Adjective	tr	docile	kat	დამთმობი
eng	yielding	Adjective	tr	docile	kat	დამყოლი
eng	yielding	Adjective	tr	docile	nld	toegeeflijk
eng	yielding	Adjective	tr	docile	oci	docil
eng	yielding	Adjective	tr	docile	oci	manèl
eng	yielding	Adjective	tr	docile	oci	manse
eng	yielding	Adjective	tr	docile	pol	ustępliwy
eng	yielding	Adjective	tr	docile	rus	пода́тливый	m
eng	yielding	Noun	tr	A concession	fra	concession	f
eng	yielding	Noun	tr	A concession	ita	concessione
eng	yield line	Noun	tr	yield line	dan	hajtænder	p
eng	yield	Noun	tr	current return	fin	tuotto
eng	yield	Noun	tr	current return	por	rendimento	m
eng	yield	Noun	tr	profit from an investment	fin	tuotto
eng	yield	Noun	tr	profit from an investment	glg	xuro	m-p	alt=xuros
eng	yield	Noun	tr	profit from an investment	lat	reditus	m
eng	yield	Noun	tr	profit from an investment	nor	avkastning
eng	yield	Noun	tr	profit from an investment	por	renda	f
eng	yield	Noun	tr	profit from an investment	por	rendimento	m
eng	yield	Noun	tr	profit from an investment	spa	rendimiento	m
eng	yield	Noun	tr	quantity of something produced	ang	æþelu	f	n
eng	yield	Noun	tr	quantity of something produced	ara	إِفَادَة
eng	yield	Noun	tr	quantity of something produced	ara	إِفَادَةٌ مِنْ
eng	yield	Noun	tr	quantity of something produced	ara	إِنْتاج
eng	yield	Noun	tr	quantity of something produced	ara	إِيراد
eng	yield	Noun	tr	quantity of something produced	ara	اِسْتِفَادَة
eng	yield	Noun	tr	quantity of something produced	ara	جَدَاء
eng	yield	Noun	tr	quantity of something produced	ara	جَدْوَى
eng	yield	Noun	tr	quantity of something produced	ara	جَنًى
eng	yield	Noun	tr	quantity of something produced	ara	حاصِل
eng	yield	Noun	tr	quantity of something produced	ara	حَصَد
