	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	30th	Adjective	tr		deu	30.
eng	30th	Adjective	tr		ell	30ός
eng	30th	Adjective	tr		epo	30-a
eng	30th	Adjective	tr		fra	30ème
eng	30th	Adjective	tr		gle	30ú
eng	30th	Adjective	tr		hun	30.
eng	30th	Adjective	tr		ina	30e
eng	30th	Adjective	tr		ita	30º
eng	30th	Adjective	tr		nor	30.
eng	30th	Adjective	tr		pol	30.
eng	30th	Adjective	tr		por	30º
eng	30th	Adjective	tr		tur	30.
eng	30th	Adjective	tr		tur	30'üncü
