	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	Đắk Lắk	Proper noun	tr	province of Vietnam	vie	Đắk Lắk
eng	Đắk Nông	Proper noun	tr	province of Vietnam	vie	Đắk Nông
eng	Đà Nẵng	Proper noun	tr	city in Vietnam	cmn	岘港	tr=Xiàngǎng
eng	Đà Nẵng	Proper noun	tr	city in Vietnam	cmn	峴港
eng	Đà Nẵng	Proper noun	tr	city in Vietnam	jpn	ダナン	tr=Danan
eng	Đà Nẵng	Proper noun	tr	city in Vietnam	vie	Đà Nẵng
eng	Đà Nẵng	Proper noun	tr	city in Vietnam	yue	岘港	tr=jin6 gong2
eng	Đà Nẵng	Proper noun	tr	city in Vietnam	yue	峴港
eng	Đất Mũi	Proper noun	tr	commune of Vietnam	vie	Đất Mũi
eng	Điện Biên	Proper noun	tr	province of Vietnam	vie	Điện Biên
eng	Đồng Nai	Proper noun	tr	province of Vietnam	vie	Đồng Nai
eng	Đồng Tháp	Proper noun	tr	province of Vietnam	vie	Đồng Tháp
