	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	-land	Suffix	tr	territory, country or region (suffix)	aze	-istan
eng	-land	Suffix	tr	territory, country or region (suffix)	aze	-stan
eng	-land	Suffix	tr	territory, country or region (suffix)	bak	-стан
eng	-land	Suffix	tr	territory, country or region (suffix)	ces	-ie	f
eng	-land	Suffix	tr	territory, country or region (suffix)	ces	-sko	n
eng	-land	Suffix	tr	territory, country or region (suffix)	cmn	国	tr=-guó
eng	-land	Suffix	tr	territory, country or region (suffix)	cmn	國
eng	-land	Suffix	tr	territory, country or region (suffix)	cym	gwlad	f
eng	-land	Suffix	tr	territory, country or region (suffix)	dan	-land
eng	-land	Suffix	tr	territory, country or region (suffix)	deu	-land	n
eng	-land	Suffix	tr	territory, country or region (suffix)	est	-maa
eng	-land	Suffix	tr	territory, country or region (suffix)	fas	ستان	tr=-(e)stân	alt=ـستان
eng	-land	Suffix	tr	territory, country or region (suffix)	fin	maa	alt=-maa
eng	-land	Suffix	tr	territory, country or region (suffix)	fra	-ie	f
eng	-land	Suffix	tr	territory, country or region (suffix)	fra	-lande	f
eng	-land	Suffix	tr	territory, country or region (suffix)	fra	pays	m
eng	-land	Suffix	tr	territory, country or region (suffix)	fra	terre	f
eng	-land	Suffix	tr	territory, country or region (suffix)	gle	-lainn	f
eng	-land	Suffix	tr	territory, country or region (suffix)	gle	tír	f
eng	-land	Suffix	tr	territory, country or region (suffix)	hin	देश	m	alt=-देश
eng	-land	Suffix	tr	territory, country or region (suffix)	hin	प्रदेश	m
eng	-land	Suffix	tr	territory, country or region (suffix)	hin	-स्तान	m
eng	-land	Suffix	tr	territory, country or region (suffix)	jpn	ランド	tr=-rando
eng	-land	Suffix	tr	territory, country or region (suffix)	jpn	国	tr=こく, -koku, ごく, -goku
eng	-land	Suffix	tr	territory, country or region (suffix)	kaz	-стан
eng	-land	Suffix	tr	territory, country or region (suffix)	khm	ប្រទេស	tr=bprədtēh
eng	-land	Suffix	tr	territory, country or region (suffix)	kir	-стан
eng	-land	Suffix	tr	territory, country or region (suffix)	kor	국
eng	-land	Suffix	tr	territory, country or region (suffix)	kor	國
eng	-land	Suffix	tr	territory, country or region (suffix)	lao	ປະເທດ
eng	-land	Suffix	tr	territory, country or region (suffix)	mya	နိုင်ငံ
eng	-land	Suffix	tr	territory, country or region (suffix)	nob	-land
eng	-land	Suffix	tr	territory, country or region (suffix)	por	-lândia	f
eng	-land	Suffix	tr	territory, country or region (suffix)	rus	земля́	f
eng	-land	Suffix	tr	territory, country or region (suffix)	rus	-иста́н	m
eng	-land	Suffix	tr	territory, country or region (suffix)	rus	-ия	f
eng	-land	Suffix	tr	territory, country or region (suffix)	rus	-ланд	m
eng	-land	Suffix	tr	territory, country or region (suffix)	rus	-ла́ндия	f
eng	-land	Suffix	tr	territory, country or region (suffix)	rus	-ленд	m
eng	-land	Suffix	tr	territory, country or region (suffix)	rus	-лэнд	m
eng	-land	Suffix	tr	territory, country or region (suffix)	rus	-ля́ндия	f
eng	-land	Suffix	tr	territory, country or region (suffix)	rus	-ста́н	m
eng	-land	Suffix	tr	territory, country or region (suffix)	rus	страна́	f
eng	-land	Suffix	tr	territory, country or region (suffix)	spa	-landia	f
eng	-land	Suffix	tr	territory, country or region (suffix)	swe	-land
eng	-land	Suffix	tr	territory, country or region (suffix)	tat	-стан
eng	-land	Suffix	tr	territory, country or region (suffix)	tgk	-истон
eng	-land	Suffix	tr	territory, country or region (suffix)	tgk	-стон
eng	-land	Suffix	tr	territory, country or region (suffix)	tha	ประเทศ
eng	-land	Suffix	tr	territory, country or region (suffix)	tuk	-istan
eng	-land	Suffix	tr	territory, country or region (suffix)	tuk	-stan
eng	-land	Suffix	tr	territory, country or region (suffix)	tur	-istan
eng	-land	Suffix	tr	territory, country or region (suffix)	tur	-stan
eng	-land	Suffix	tr	territory, country or region (suffix)	urd	ستان	m	tr=-(i)stān	alt=ـستان
eng	-land	Suffix	tr	territory, country or region (suffix)	uzb	-iston
eng	-land	Suffix	tr	territory, country or region (suffix)	uzb	-ston
eng	-land	Suffix	tr	territory, country or region (suffix)	vie	nước
