	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	Nganasan	Proper noun	tr	language	dlg	һаамай тыла	tr=haamay tıla
eng	Nganasan	Proper noun	tr	language	epo	nganasana
eng	Nganasan	Proper noun	tr	language	fin	nganasani
eng	Nganasan	Proper noun	tr	language	hun	nganaszan
eng	Nganasan	Proper noun	tr	language	rus	нганасанский	tr=
eng	Nganasan	Proper noun	tr	people	dlg	һаамай	tr=haamay
eng	Nganasan	Proper noun	tr	people	fin	nganasanit
eng	Nganasan	Proper noun	tr	people	hun	nganaszan
eng	Nganasan	Proper noun	tr	people	rus	нганасан	tr=
eng	Ngari	Proper noun	tr	prefecture in Tibet Autonomous Region, China	cmn	阿里	tr=Ālǐ
eng	Ngari	Proper noun	tr	prefecture in Tibet Autonomous Region, China	yue	阿里	tr=aa3 lei5
eng	Ngerulmud	Proper noun	tr	location of government offices of Palau	rus	Нгерулму́д	m
eng	Ngerulmud	Proper noun	tr	location of government offices of Palau	tha	เงรุลมุด
eng	Ngerulmud	Proper noun	tr	location of government offices of Palau	vie	Ngơ-ru-mụt
eng	Nghệ An	Proper noun	tr	province of Vietnam	vie	Nghệ An
eng	Nguyen	Proper noun	tr	Vietnamese surname	bul	Нгуен
eng	Nguyen	Proper noun	tr	Vietnamese surname	cmn	阮	tr=Ruǎn
eng	Nguyen	Proper noun	tr	Vietnamese surname	fra	Nguyen
eng	Nguyen	Proper noun	tr	Vietnamese surname	fra	Nguyên
eng	Nguyen	Proper noun	tr	Vietnamese surname	heb	נגויין
eng	Nguyen	Proper noun	tr	Vietnamese surname	jpn	グエン	tr=Guen
eng	Nguyen	Proper noun	tr	Vietnamese surname	kor	응우옌
eng	Nguyen	Proper noun	tr	Vietnamese surname	rus	Нгуен
eng	Nguyen	Proper noun	tr	Vietnamese surname	tha	เหงียน	tr=ngwǐian
eng	Nguyen	Proper noun	tr	Vietnamese surname	vie	Nguyễn
