	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	tmesis	Noun	tr	insertion of one or more words between the components of a word	bul	тмезис	m
eng	tmesis	Noun	tr	insertion of one or more words between the components of a word	cat	tmesi	f
eng	tmesis	Noun	tr	insertion of one or more words between the components of a word	cmn	分字法	tr=fēnzìfǎ	sc=Hani
eng	tmesis	Noun	tr	insertion of one or more words between the components of a word	cmn	插詞法	sc=Hani
eng	tmesis	Noun	tr	insertion of one or more words between the components of a word	cmn	插词法	tr=chācífǎ	sc=Hani
eng	tmesis	Noun	tr	insertion of one or more words between the components of a word	deu	Tmesis	f
eng	tmesis	Noun	tr	insertion of one or more words between the components of a word	ell	τμήσις	f
eng	tmesis	Noun	tr	insertion of one or more words between the components of a word	epo	tmezo
eng	tmesis	Noun	tr	insertion of one or more words between the components of a word	fin	tmeesi
eng	tmesis	Noun	tr	insertion of one or more words between the components of a word	fra	tmèse	f
eng	tmesis	Noun	tr	insertion of one or more words between the components of a word	gle	timéis	f
eng	tmesis	Noun	tr	insertion of one or more words between the components of a word	hbs	tmeza	f
eng	tmesis	Noun	tr	insertion of one or more words between the components of a word	hbs	тмеза	f	sc=Cyrl
eng	tmesis	Noun	tr	insertion of one or more words between the components of a word	ita	tmesi	f
eng	tmesis	Noun	tr	insertion of one or more words between the components of a word	jpn	切離	tr=きりはな, kirihana
eng	tmesis	Noun	tr	insertion of one or more words between the components of a word	lat	diacopē	f
eng	tmesis	Noun	tr	insertion of one or more words between the components of a word	lat	tmēsis	f
eng	tmesis	Noun	tr	insertion of one or more words between the components of a word	nld	tmesis	f
eng	tmesis	Noun	tr	insertion of one or more words between the components of a word	pol	tmeza	f
eng	tmesis	Noun	tr	insertion of one or more words between the components of a word	por	tmese	f
eng	tmesis	Noun	tr	insertion of one or more words between the components of a word	rus	тме́зис	m
eng	tmesis	Noun	tr	insertion of one or more words between the components of a word	rus	тме́сис	m
eng	tmesis	Noun	tr	insertion of one or more words between the components of a word	spa	tmesis	f
eng	tmesis	Noun	tr	insertion of one or more words between the components of a word	tgl	salingit
