	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	Goan	Adjective	tr	of or pertaining to Goa or its people, culture or languages	cat	goès	m
eng	Goan	Adjective	tr	of or pertaining to Goa or its people, culture or languages	deu	Goaner
eng	Goan	Adjective	tr	of or pertaining to Goa or its people, culture or languages	deu	goanisch
eng	Goan	Adjective	tr	of or pertaining to Goa or its people, culture or languages	por	goano
eng	Goan	Adjective	tr	of or pertaining to Goa or its people, culture or languages	por	goense
eng	Goan	Adjective	tr	of or pertaining to Goa or its people, culture or languages	por	goês
eng	Goan	Noun	tr	a person or resident from the Indian state of Goa	cat	goès	m
eng	Goan	Noun	tr	a person or resident from the Indian state of Goa	deu	Goanerin	f
eng	Goan	Noun	tr	a person or resident from the Indian state of Goa	deu	Goaner	m
eng	Goan	Noun	tr	a person or resident from the Indian state of Goa	por	goesa	f
eng	Goan	Noun	tr	a person or resident from the Indian state of Goa	por	goês	m
eng	Goa powder	Noun	tr	a bitter powder found in the ''Andira araroba'' tree, used as a medicine	por	araroba	f
eng	Goa	Proper noun	tr	state in western India	ara	غْوَا	m
eng	Goa	Proper noun	tr	state in western India	asm	গোৱা	sc=Beng
eng	Goa	Proper noun	tr	state in western India	ast	Goa	f
eng	Goa	Proper noun	tr	state in western India	bel	Го́а	m
eng	Goa	Proper noun	tr	state in western India	ben	গোয়া	sc=Beng
eng	Goa	Proper noun	tr	state in western India	bpy	গৱা	sc=Beng
eng	Goa	Proper noun	tr	state in western India	bul	Го́а	f
eng	Goa	Proper noun	tr	state in western India	cat	Goa
eng	Goa	Proper noun	tr	state in western India	ces	Goa	f
eng	Goa	Proper noun	tr	state in western India	cmn	果阿	tr=Guǒ'ā	sc=Hani
eng	Goa	Proper noun	tr	state in western India	cmn	果阿邦	tr=Guǒ'ā-bāng	sc=Hani
eng	Goa	Proper noun	tr	state in western India	cym	Goa
eng	Goa	Proper noun	tr	state in western India	dan	Goa
