	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	Vänern	Proper noun	tr	Swedish lake	ara	بحيرة فنرن	tr=Buhayrat Funrun	sc=Arab
eng	Vänern	Proper noun	tr	Swedish lake	aze	Vanern gölü
eng	Vänern	Proper noun	tr	Swedish lake	bak	Венерн	sc=Cyrl
eng	Vänern	Proper noun	tr	Swedish lake	bel	Возера Венерн	sc=Cyrl
eng	Vänern	Proper noun	tr	Swedish lake	bel	Вэнэрн	sc=Cyrl
eng	Vänern	Proper noun	tr	Swedish lake	bre	Vänern
eng	Vänern	Proper noun	tr	Swedish lake	bul	Венерн	sc=Cyrl
eng	Vänern	Proper noun	tr	Swedish lake	cat	Llac Vänern
eng	Vänern	Proper noun	tr	Swedish lake	ces	Vänern
eng	Vänern	Proper noun	tr	Swedish lake	chv	Венерн	sc=Cyrl
eng	Vänern	Proper noun	tr	Swedish lake	cmn	维纳恩湖	sc=Hani
eng	Vänern	Proper noun	tr	Swedish lake	cym	Vänern
eng	Vänern	Proper noun	tr	Swedish lake	dan	Vänern
eng	Vänern	Proper noun	tr	Swedish lake	deu	Vänern
eng	Vänern	Proper noun	tr	Swedish lake	ell	Βένερν
eng	Vänern	Proper noun	tr	Swedish lake	epo	Vänern
eng	Vänern	Proper noun	tr	Swedish lake	est	Vänern
eng	Vänern	Proper noun	tr	Swedish lake	eus	Vänern
eng	Vänern	Proper noun	tr	Swedish lake	fas	دریاچه ونرن	sc=fa-Arab
eng	Vänern	Proper noun	tr	Swedish lake	fin	Vänern
eng	Vänern	Proper noun	tr	Swedish lake	fin	Venneri
eng	Vänern	Proper noun	tr	Swedish lake	fra	Vänern
eng	Vänern	Proper noun	tr	Swedish lake	fry	Vänermar
eng	Vänern	Proper noun	tr	Swedish lake	hbs	Vänern
eng	Vänern	Proper noun	tr	Swedish lake	hbs	Венерн
eng	Vänern	Proper noun	tr	Swedish lake	heb	ונרן
eng	Vänern	Proper noun	tr	Swedish lake	hun	Vänern
eng	Vänern	Proper noun	tr	Swedish lake	hye	Վենեռն	sc=Armn
eng	Vänern	Proper noun	tr	Swedish lake	isl	Vænir	m
eng	Vänern	Proper noun	tr	Swedish lake	ita	Vänern
eng	Vänern	Proper noun	tr	Swedish lake	jpn	ヴェーネルン湖	sc=Jpan
eng	Vänern	Proper noun	tr	Swedish lake	kat	ვენერნი	sc=Geor
eng	Vänern	Proper noun	tr	Swedish lake	kaz	Венерн	sc=Cyrl
eng	Vänern	Proper noun	tr	Swedish lake	kir	Венерн көлү	sc=Cyrl
eng	Vänern	Proper noun	tr	Swedish lake	kor	베네른 호	sc=Kore
eng	Vänern	Proper noun	tr	Swedish lake	lat	Lacus Vener
eng	Vänern	Proper noun	tr	Swedish lake	lav	Vēnerns
eng	Vänern	Proper noun	tr	Swedish lake	lit	Venernas
eng	Vänern	Proper noun	tr	Swedish lake	mkd	Венерн	sc=Cyrl
eng	Vänern	Proper noun	tr	Swedish lake	nld	Vänermeer
eng	Vänern	Proper noun	tr	Swedish lake	non	Vænir	m
eng	Vänern	Proper noun	tr	Swedish lake	nor	Vänern
eng	Vänern	Proper noun	tr	Swedish lake	pms	Lagh Vänern
eng	Vänern	Proper noun	tr	Swedish lake	pol	Wener
eng	Vänern	Proper noun	tr	Swedish lake	por	Lago Vänern
eng	Vänern	Proper noun	tr	Swedish lake	ron	Lacul Vänern
eng	Vänern	Proper noun	tr	Swedish lake	rus	Венерн	sc=Cyrl
eng	Vänern	Proper noun	tr	Swedish lake	sco	Vänern
eng	Vänern	Proper noun	tr	Swedish lake	slk	Vänern
eng	Vänern	Proper noun	tr	Swedish lake	spa	Lago Vänern
eng	Vänern	Proper noun	tr	Swedish lake	swe	Vänern	c
eng	Vänern	Proper noun	tr	Swedish lake	tha	ทะเลสาบแวแนร์น
eng	Vänern	Proper noun	tr	Swedish lake	tur	Vänern Gölü
eng	Vänern	Proper noun	tr	Swedish lake	ukr	Венерн	sc=Cyrl
eng	Vänern	Proper noun	tr	Swedish lake	uzb	Venern
eng	Vänern	Proper noun	tr	Swedish lake	vie	Hồ Vänern
eng	Vänern	Proper noun	tr	Swedish lake	war	Vänern
eng	Västerås	Proper noun	tr	a city in Sweden	fin	Västerås
eng	Västerås	Proper noun	tr	a city in Sweden	kat	ვესტეროსი
eng	Västerås	Proper noun	tr	a city in Sweden	nor	Västerås
eng	Västerås	Proper noun	tr	a city in Sweden	rus	Вестеро́с	m
eng	Västerås	Proper noun	tr	a city in Sweden	swe	Västerås
eng	Västerbotten	Proper noun	tr	province and county of Sweden	hye	վեստերբոթեն
eng	Västerbotten	Proper noun	tr	province and county of Sweden	isl	Vesturbotn	m
eng	Västerbotten	Proper noun	tr	province and county of Sweden	jpn	ヴェステルボッテン	tr=vesuterubotten
eng	Västerbotten	Proper noun	tr	province and county of Sweden	kor	베스테르보텐
eng	Västerbotten	Proper noun	tr	province and county of Sweden	lat	Botnia occidentalis	f
eng	Västerbotten	Proper noun	tr	province and county of Sweden	mkd	Вестерботен	m
eng	Västerbotten	Proper noun	tr	province and county of Sweden	por	Bótnia Ocidental	f
eng	Västerbotten	Proper noun	tr	province and county of Sweden	rus	Вестерботтен	m
eng	Västerbotten	Proper noun	tr	province and county of Sweden	spa	Vestrobotnia	f
eng	Västerbotten	Proper noun	tr	province and county of Sweden	ukr	Вестерботтен	m
eng	Västerbotten	Proper noun	tr	province and county of Sweden	vol	Vesüda-Botniän
