	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	Ouagadougou	Proper noun	tr	capital of Burkina Faso	amh	ዋጋዱጉ
eng	Ouagadougou	Proper noun	tr	capital of Burkina Faso	ara	وَاغَادُوغُو	f	tr=waḡadūḡū
eng	Ouagadougou	Proper noun	tr	capital of Burkina Faso	ces	Ouagadougou
eng	Ouagadougou	Proper noun	tr	capital of Burkina Faso	chv	Уагадугу
eng	Ouagadougou	Proper noun	tr	capital of Burkina Faso	cmn	瓦加杜古	tr=Wǎjiādùgǔ	sc=Hani
eng	Ouagadougou	Proper noun	tr	capital of Burkina Faso	cym	Ouagadougou
eng	Ouagadougou	Proper noun	tr	capital of Burkina Faso	dan	Ouagadougou
eng	Ouagadougou	Proper noun	tr	capital of Burkina Faso	deu	Ouagadougou
eng	Ouagadougou	Proper noun	tr	capital of Burkina Faso	ell	Ουαγκαντούγκου
eng	Ouagadougou	Proper noun	tr	capital of Burkina Faso	epo	Uagaduguo
eng	Ouagadougou	Proper noun	tr	capital of Burkina Faso	est	Ouagadougou
eng	Ouagadougou	Proper noun	tr	capital of Burkina Faso	fas	اوآگادوگو	tr=ovâgâdugu
eng	Ouagadougou	Proper noun	tr	capital of Burkina Faso	fin	Ouagadougou
eng	Ouagadougou	Proper noun	tr	capital of Burkina Faso	fra	Ouagadougou
eng	Ouagadougou	Proper noun	tr	capital of Burkina Faso	gur	Wɔdʋgɔ
eng	Ouagadougou	Proper noun	tr	capital of Burkina Faso	gur	Wɔgdɔgɔ
eng	Ouagadougou	Proper noun	tr	capital of Burkina Faso	hau	Wagadugu
eng	Ouagadougou	Proper noun	tr	capital of Burkina Faso	heb	ואגאדוגו	tr=vagadugu
eng	Ouagadougou	Proper noun	tr	capital of Burkina Faso	hye	Ուագադուգու
eng	Ouagadougou	Proper noun	tr	capital of Burkina Faso	ind	Ouagadougou
eng	Ouagadougou	Proper noun	tr	capital of Burkina Faso	isl	Ouagadougou
eng	Ouagadougou	Proper noun	tr	capital of Burkina Faso	ita	Ouagadougou
eng	Ouagadougou	Proper noun	tr	capital of Burkina Faso	jpn	ワガドゥグー	tr=Wagadugū
eng	Ouagadougou	Proper noun	tr	capital of Burkina Faso	kat	უაგადუგუ
eng	Ouagadougou	Proper noun	tr	capital of Burkina Faso	khm	អៅហ្កាឌូហ្គូ
eng	Ouagadougou	Proper noun	tr	capital of Burkina Faso	kor	^와가두구
eng	Ouagadougou	Proper noun	tr	capital of Burkina Faso	lav	Vagadugu
eng	Ouagadougou	Proper noun	tr	capital of Burkina Faso	lit	Uagadugu
eng	Ouagadougou	Proper noun	tr	capital of Burkina Faso	ltz	Ouagadougou
eng	Ouagadougou	Proper noun	tr	capital of Burkina Faso	mos	Waogdgo
eng	Ouagadougou	Proper noun	tr	capital of Burkina Faso	nld	Ouagadougou
eng	Ouagadougou	Proper noun	tr	capital of Burkina Faso	nor	Ouagadougou
eng	Ouagadougou	Proper noun	tr	capital of Burkina Faso	pol	Wagadugu
eng	Ouagadougou	Proper noun	tr	capital of Burkina Faso	por	Ouagadougou
eng	Ouagadougou	Proper noun	tr	capital of Burkina Faso	rus	Уагаду́гу	m
eng	Ouagadougou	Proper noun	tr	capital of Burkina Faso	slk	Ouagadougou
eng	Ouagadougou	Proper noun	tr	capital of Burkina Faso	slv	Ouagadougou
eng	Ouagadougou	Proper noun	tr	capital of Burkina Faso	spa	Uagadugú
eng	Ouagadougou	Proper noun	tr	capital of Burkina Faso	swa	Wagadugu
eng	Ouagadougou	Proper noun	tr	capital of Burkina Faso	swe	Ouagadougou
eng	Ouagadougou	Proper noun	tr	capital of Burkina Faso	tam	வாகடூகு
eng	Ouagadougou	Proper noun	tr	capital of Burkina Faso	tha	วากาดูกู	tr=waagaaduuguu
eng	Ouagadougou	Proper noun	tr	capital of Burkina Faso	vie	U-a-ga-đu-gu
eng	Ouarzazate	Proper noun	tr	city in the region of Drâa-Tafilalet, Morocco	ara	وَرْزَازَات	f
eng	Ouarzazate	Proper noun	tr	city in the region of Drâa-Tafilalet, Morocco	fra	Ouarzazate	m
eng	Ouarzazate	Proper noun	tr	city in the region of Drâa-Tafilalet, Morocco	jpn	ワルザザート	tr=Waruzazāto
eng	Ouarzazate	Proper noun	tr	city in the region of Drâa-Tafilalet, Morocco	jpn	ワルザザト	tr=Waruzazato
eng	Ouarzazate	Proper noun	tr	city in the region of Drâa-Tafilalet, Morocco	oci	Oarzazat	m
