	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	Oahu	Proper noun	tr	third-largest island of Hawaii	amh	ኦዋሁ	sc=Ethi
eng	Oahu	Proper noun	tr	third-largest island of Hawaii	ara	أَوَاهُو
eng	Oahu	Proper noun	tr	third-largest island of Hawaii	haw	Oʻahu
eng	Oahu	Proper noun	tr	third-largest island of Hawaii	jpn	オアフ	tr=oafu	sc=Jpan
eng	Oahu	Proper noun	tr	third-largest island of Hawaii	kor	오아후	sc=Kore
eng	Oakland	Proper noun	tr	the eighth-largest city in the U.S. state of California	hye	Օքլենդ
eng	Oakville	Proper noun	tr	town in Ontario	cmn	奥克维尔	tr=Àokèwéi'ěr	sc=Hani
eng	Oakville	Proper noun	tr	town in Ontario	cmn	奥城	tr=Àochéng
eng	Oakville	Proper noun	tr	town in Ontario	cmn	奧克維爾	sc=Hani
eng	Oakville	Proper noun	tr	town in Ontario	cmn	奧城
eng	Oakville	Proper noun	tr	town in Ontario	cmn	橡城	tr=Xiàngchéng	sc=Hani
eng	Oakville	Proper noun	tr	town in Ontario	fra	Oakville	f
eng	Oakville	Proper noun	tr	town in Ontario	yue	奥克维尔	tr=ou3 hak1 wai4 ji5	sc=Hani
eng	Oakville	Proper noun	tr	town in Ontario	yue	奥城	tr=ou3 sing4
eng	Oakville	Proper noun	tr	town in Ontario	yue	奧克維爾	sc=Hani
eng	Oakville	Proper noun	tr	town in Ontario	yue	奧城
eng	Oakville	Proper noun	tr	town in Ontario	yue	橡城	tr=zoeng6 sing4	sc=Hani
eng	Oath of Abjuration	Proper noun	tr		nld	Akte van Verlating	m
eng	Oaxacan	Proper noun	tr		spa	oaxaqueño	m
eng	Oaxaca	Proper noun	tr	city	azg	Nontsco
eng	Oaxaca	Proper noun	tr	city	cta	Londaꞌa
eng	Oaxaca	Proper noun	tr	city	ctp	Londaꞌa
eng	Oaxaca	Proper noun	tr	city	mau	Na⁴xi⁴ntsje⁴
eng	Oaxaca	Proper noun	tr	city	mig	nunduá
eng	Oaxaca	Proper noun	tr	city	mih	Nunduva
eng	Oaxaca	Proper noun	tr	city	mjc	Nunduva
eng	Oaxaca	Proper noun	tr	city	mpm	Nunduva
eng	Oaxaca	Proper noun	tr	city	nci	Huāxacac
eng	Oaxaca	Proper noun	tr	city	poe	Conchia
eng	Oaxaca	Proper noun	tr	city	spa	Oaxaca de Juárez	f
eng	Oaxaca	Proper noun	tr	city	spa	Oaxaca	f
eng	Oaxaca	Proper noun	tr	city	trs	Acuej³
eng	Oaxaca	Proper noun	tr	city	zai	Lulá
eng	Oaxaca	Proper noun	tr	city	zai	Oaxaca
eng	Oaxaca	Proper noun	tr	city	zav	Ḻaꞌ
eng	Oaxaca	Proper noun	tr	city	zpq	Ḻaꞌ
eng	Oaxaca	Proper noun	tr	municipality	spa	Oaxaca de Juárez	f
eng	Oaxaca	Proper noun	tr	municipality	spa	Oaxaca	f
eng	Oaxaca	Proper noun	tr	state of Mexico	cmn	瓦哈卡州
eng	Oaxaca	Proper noun	tr	state of Mexico	nah	Huāxyacac
eng	Oaxaca	Proper noun	tr	state of Mexico	poe	Conchia
eng	Oaxaca	Proper noun	tr	state of Mexico	spa	Oaxaca	f
eng	Oaxaca	Proper noun	tr	state of Mexico	zav	Ḻa'
eng	Oaxaca	Proper noun	tr	state of Mexico	zpq	Ḻa'
eng	Oaxtepec	Proper noun	tr		nci	Huāxtepēc
eng	Oaxtepec	Proper noun	tr		nhg	Huaxtepiec
eng	Oaxtepec	Proper noun	tr		spa	Oaxtepec
