	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	PPE	Noun	tr	personal protective equipment	cat	EPI	m
eng	PPE	Noun	tr	personal protective equipment	deu	PSA	m
eng	PPE	Noun	tr	personal protective equipment	eus	NBE
eng	PPE	Noun	tr	personal protective equipment	fra	EPI	m
eng	PPE	Noun	tr	personal protective equipment	glg	EPI	m
eng	PPE	Noun	tr	personal protective equipment	ind	APD
eng	PPE	Noun	tr	personal protective equipment	ita	DPI	m
eng	PPE	Noun	tr	personal protective equipment	nld	PBM
eng	PPE	Noun	tr	personal protective equipment	por	EPI	m
eng	PPE	Noun	tr	personal protective equipment	rus	СИЗ
eng	PPE	Noun	tr	personal protective equipment	spa	EPI	m
eng	pp	Noun	tr	abbreviation of ''pages''	fra	pp.	f-p
eng	pp	Noun	tr	abbreviation of ''pages''	gla	tdd
eng	pp.	Noun	tr	pages	ell	σσ.
eng	pp.	Noun	tr	pages	fas	صص	tr=ss	sc=fa-Arab
eng	pp.	Noun	tr	pages	fra	p.
eng	pp.	Noun	tr	pages	fra	pp.
eng	pp.	Noun	tr	pages	gla	tdd
eng	pp.	Noun	tr	pages	jpn	pp.
eng	pp.	Noun	tr	pages	msa	hlm
eng	pp.	Noun	tr	pages	msa	ms
eng	pp.	Noun	tr	pages	swe	s.
eng	PP	Noun	tr	prepositional phrase	deu	PP	f
