	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	Iqaluit	Proper noun	tr	capital of Nunavut	deu	Iqaluit
eng	Iqaluit	Proper noun	tr	capital of Nunavut	fra	Frobisher Bay
eng	Iqaluit	Proper noun	tr	capital of Nunavut	fra	Iqaluit
eng	Iqaluit	Proper noun	tr	capital of Nunavut	iku	Iqaluit
eng	Iqaluit	Proper noun	tr	capital of Nunavut	iku	ᐃᖃᓗᐃᑦ
eng	Iqaluit	Proper noun	tr	capital of Nunavut	kor	^이칼루이트
eng	iqama	Noun	tr	second call to prayer	ara	إِقَامَة	f
eng	iqama	Noun	tr	second call to prayer	aze	iqamə
eng	iqama	Noun	tr	second call to prayer	bak	ҡамәт
eng	iqama	Noun	tr	second call to prayer	fas	اقامه
eng	iqama	Noun	tr	second call to prayer	fin	iqama
eng	iqama	Noun	tr	second call to prayer	mal	ഇഖാമ
eng	iqama	Noun	tr	second call to prayer	msa	iqamat
eng	iqama	Noun	tr	second call to prayer	rus	ика́мат
eng	iqama	Noun	tr	second call to prayer	sqi	ikameti
eng	iqama	Noun	tr	second call to prayer	tur	kamet
eng	IQ	Noun	tr	abbreviation of intelligence quotient	cat	QI
eng	IQ	Noun	tr	abbreviation of intelligence quotient	cmn	智商	tr=zhìshāng	sc=Hani
eng	IQ	Noun	tr	abbreviation of intelligence quotient	deu	IQ
eng	IQ	Noun	tr	abbreviation of intelligence quotient	ell	ΔΝ
eng	IQ	Noun	tr	abbreviation of intelligence quotient	epo	IK
eng	IQ	Noun	tr	abbreviation of intelligence quotient	fin	ÄO
eng	IQ	Noun	tr	abbreviation of intelligence quotient	fra	QI	m
eng	IQ	Noun	tr	abbreviation of intelligence quotient	ita	QI
eng	IQ	Noun	tr	abbreviation of intelligence quotient	jpn	IQ	alt=ＩＱ	sc=Jpan
eng	IQ	Noun	tr	abbreviation of intelligence quotient	jpn	アイ・キュー	tr=ai-kyū	sc=Jpan
eng	IQ	Noun	tr	abbreviation of intelligence quotient	mkd	КИ	sc=Cyrl
eng	IQ	Noun	tr	abbreviation of intelligence quotient	pol	IQ	n
eng	IQ	Noun	tr	abbreviation of intelligence quotient	por	QI	m
eng	IQ	Noun	tr	abbreviation of intelligence quotient	rus	IQ	m	sc=Latn
eng	IQ	Noun	tr	abbreviation of intelligence quotient	rus	ай-кью́	m
eng	IQ	Noun	tr	abbreviation of intelligence quotient	spa	CI	m
eng	IQ	Noun	tr	abbreviation of intelligence quotient	swe	IQ	c	n
eng	Iquitos	Proper noun	tr	city	cmn	伊基托斯	tr=Yījītuōsī
eng	Iquitos	Proper noun	tr	city	spa	Iquitos
