	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	Ababil	Proper noun	tr	Bird	ara	أَبَابِيل	m
eng	Ababil	Proper noun	tr	Bird	ara	اَلطَّيْرُ الأَبَابِيل	m
eng	Ababil	Proper noun	tr	Bird	aze	Əbabil
eng	Ababil	Proper noun	tr	Bird	ben	আবাবীল
eng	Ababil	Proper noun	tr	Bird	fas	ابابیل	tr=abâbêl
eng	Ababil	Proper noun	tr	Bird	kir	Абабийл
eng	Ababil	Proper noun	tr	Bird	rus	Абабиль
eng	Ababil	Proper noun	tr	Bird	urd	ابابیل	tr=abābīl
eng	abaca	Noun	tr	plant	ara	قِنَّب مَانِيلَا	m	tr=qinnab manilā
eng	abaca	Noun	tr	plant	bul	абака	f
eng	abaca	Noun	tr	plant	cat	abacà	m
eng	abaca	Noun	tr	plant	ces	manilské konopí	n
eng	abaca	Noun	tr	plant	cmn	蕉麻	tr=jiāomá
eng	abaca	Noun	tr	plant	cmn	马尼拉麻	tr=mǎnílā má
eng	abaca	Noun	tr	plant	dan	abaca	c
eng	abaca	Noun	tr	plant	deu	Abaka	m
eng	abaca	Noun	tr	plant	ell	αβάκα	f
eng	abaca	Noun	tr	plant	est	kanepbanaan
eng	abaca	Noun	tr	plant	est	kiubanaan
eng	abaca	Noun	tr	plant	est	kiudbanaan
eng	abaca	Noun	tr	plant	est	manillakanep
eng	abaca	Noun	tr	plant	fin	abaca
eng	abaca	Noun	tr	plant	fin	manila
eng	abaca	Noun	tr	plant	fin	manilahamppu
eng	abaca	Noun	tr	plant	fra	abaca	m
eng	abaca	Noun	tr	plant	glg	abacá
eng	abaca	Noun	tr	plant	haw	ʻapaka
eng	abaca	Noun	tr	plant	hil	abaka	alt=abaká
eng	abaca	Noun	tr	plant	ind	abaka
eng	abaca	Noun	tr	plant	ind	pisang manila
eng	abaca	Noun	tr	plant	ind	pisang serat
eng	abaca	Noun	tr	plant	ita	abaca	f
eng	abaca	Noun	tr	plant	ivv	avaka
eng	abaca	Noun	tr	plant	jpn	マニラ糸芭蕉	tr=マニライトバショウ, maniraitobashō
eng	abaca	Noun	tr	plant	jpn	マニラ麻	tr=マニラアサ, maniraasa
eng	abaca	Noun	tr	plant	mkd	а́бака	f
