	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	Juan Fernández Islands	Proper noun	tr	the archipelago	ell	Αρχιπέλαγος Χουάν Φερνάντες	n
eng	Juan Fernández Islands	Proper noun	tr	the archipelago	ita	Isole Juan Fernández	f-p
eng	Juan Fernández Islands	Proper noun	tr	the archipelago	spa	Archipiélago Juan Fernández
eng	Jubilee	Noun	tr	a year of rest, observed by the Israelites every 50 years	xcl	յոբելեան
eng	jubilee	Noun	tr	special anniversary	bel	юбіле́й	m
eng	jubilee	Noun	tr	special anniversary	bul	юбиле́й	m
eng	jubilee	Noun	tr	special anniversary	ces	jubileum	m
eng	jubilee	Noun	tr	special anniversary	ces	padesátiny	m-p
eng	jubilee	Noun	tr	special anniversary	dan	jubilæum	n
eng	jubilee	Noun	tr	special anniversary	deu	Jubiläum	n
eng	jubilee	Noun	tr	special anniversary	ell	ιωβηλαίο	n
eng	jubilee	Noun	tr	special anniversary	epo	jubileo
eng	jubilee	Noun	tr	special anniversary	fin	hääpäivä
eng	jubilee	Noun	tr	special anniversary	fin	vuotisjuhla	alt=-vuotisjuhla
eng	jubilee	Noun	tr	special anniversary	fra	jubilé	m
eng	jubilee	Noun	tr	special anniversary	glg	xubileu	m
eng	jubilee	Noun	tr	special anniversary	hbs	jubìlej	m
eng	jubilee	Noun	tr	special anniversary	hbs	òbljetnica	f
eng	jubilee	Noun	tr	special anniversary	heb	יוֹבֵל	m	tr=yovél
eng	jubilee	Noun	tr	special anniversary	hun	jubileum
eng	jubilee	Noun	tr	special anniversary	hye	հոբելյան
eng	jubilee	Noun	tr	special anniversary	ido	jubileo
eng	jubilee	Noun	tr	special anniversary	ind	yubileum
eng	jubilee	Noun	tr	special anniversary	ita	giubileo
eng	jubilee	Noun	tr	special anniversary	kat	იუბილე
eng	jubilee	Noun	tr	special anniversary	lat	iobeleus	m
eng	jubilee	Noun	tr	special anniversary	mkd	јубиле́ј	m
eng	jubilee	Noun	tr	special anniversary	msa	jubli
eng	jubilee	Noun	tr	special anniversary	nld	jubileum	n
eng	jubilee	Noun	tr	special anniversary	nor	jubileum	n
eng	jubilee	Noun	tr	special anniversary	pol	jubileusz	m
eng	jubilee	Noun	tr	special anniversary	por	jubileu	m
eng	jubilee	Noun	tr	special anniversary	rus	юбиле́й	m
eng	jubilee	Noun	tr	special anniversary	spa	jubileo	m
eng	jubilee	Noun	tr	special anniversary	swa	jubilii	c9	c10
eng	jubilee	Noun	tr	special anniversary	swa	Yubile	c9	c10
eng	jubilee	Noun	tr	special anniversary	swe	jubelår	n
eng	jubilee	Noun	tr	special anniversary	swe	jubileum	n
eng	jubilee	Noun	tr	special anniversary	tgl	hubeliyo
eng	jubilee	Noun	tr	special anniversary	tgl	hubelyo
eng	jubilee	Noun	tr	special anniversary	tur	jübile
eng	jubilee	Noun	tr	special anniversary	ukr	ювіле́й	m
eng	jubilee	Noun	tr	time of celebration or rejoicing	bul	пра́зненство	n
eng	jubilee	Noun	tr	time of celebration or rejoicing	fin	juhlan aika
eng	jubilee	Noun	tr	time of celebration or rejoicing	fin	juhlapäivä
eng	jubilee	Noun	tr	time of celebration or rejoicing	hin	जुबली	f
eng	jubilee	Noun	tr	time of celebration or rejoicing	hye	տոն
eng	jubilee	Noun	tr	time of celebration or rejoicing	kat	დღესასწაული
eng	jubilee	Noun	tr	time of celebration or rejoicing	kat	ზეიმი
eng	jubilee	Noun	tr	time of celebration or rejoicing	kat	იუბილე
eng	jubilee	Noun	tr	time of celebration or rejoicing	nld	jubileum	n
eng	jubilee	Noun	tr	time of celebration or rejoicing	rus	пра́зднество	n
eng	jubilee	Noun	tr	time of celebration or rejoicing	rus	юбиле́й	m
eng	jubilee	Noun	tr	time of celebration or rejoicing	san	उत्सव	m
eng	Juche	Noun	tr	North Korean self-reliance state ideology	ara	زُوتْشِيَّة	f
eng	Juche	Noun	tr	North Korean self-reliance state ideology	bul	чучхе	f
eng	Juche	Noun	tr	North Korean self-reliance state ideology	ces	Čučche	f
eng	Juche	Noun	tr	North Korean self-reliance state ideology	cmn	主体	tr=zhǔtǐ
eng	Juche	Noun	tr	North Korean self-reliance state ideology	cmn	主体思想	tr=zhǔtǐ sīxiǎng
eng	Juche	Noun	tr	North Korean self-reliance state ideology	cmn	主體
eng	Juche	Noun	tr	North Korean self-reliance state ideology	cmn	主體思想
eng	Juche	Noun	tr	North Korean self-reliance state ideology	deu	Chuch’e	f
eng	Juche	Noun	tr	North Korean self-reliance state ideology	ell	Θέμα
eng	Juche	Noun	tr	North Korean self-reliance state ideology	epo	Ĵuĉe
eng	Juche	Noun	tr	North Korean self-reliance state ideology	est	chuch'e
eng	Juche	Noun	tr	North Korean self-reliance state ideology	fas	جوچه
eng	Juche	Noun	tr	North Korean self-reliance state ideology	fin	juche-aate
eng	Juche	Noun	tr	North Korean self-reliance state ideology	hbs	Džuče	f
eng	Juche	Noun	tr	North Korean self-reliance state ideology	hbs	Џуче	f	sc=Cyrl
eng	Juche	Noun	tr	North Korean self-reliance state ideology	jpn	チュチェ	tr=chuche
eng	Juche	Noun	tr	North Korean self-reliance state ideology	jpn	チュチェ思想	tr=chuche-shisō
eng	Juche	Noun	tr	North Korean self-reliance state ideology	jpn	主体	tr=しゅたい, shutai
eng	Juche	Noun	tr	North Korean self-reliance state ideology	jpn	主体思想	tr=しゅたいしそう, shutai-shisō
eng	Juche	Noun	tr	North Korean self-reliance state ideology	kat	ჩუჩხე
eng	Juche	Noun	tr	North Korean self-reliance state ideology	kor	주체
eng	Juche	Noun	tr	North Korean self-reliance state ideology	kor	주체사상
eng	Juche	Noun	tr	North Korean self-reliance state ideology	kor	主體
eng	Juche	Noun	tr	North Korean self-reliance state ideology	kor	主體思想
eng	Juche	Noun	tr	North Korean self-reliance state ideology	lit	Čučhė
eng	Juche	Noun	tr	North Korean self-reliance state ideology	mkd	Џуче	f
eng	Juche	Noun	tr	North Korean self-reliance state ideology	pol	Dżucze	f
eng	Juche	Noun	tr	North Korean self-reliance state ideology	pol	Juche
eng	Juche	Noun	tr	North Korean self-reliance state ideology	por	juche	m
eng	Juche	Noun	tr	North Korean self-reliance state ideology	rus	чучхе́	f
eng	Juche	Noun	tr	North Korean self-reliance state ideology	spa	juche	m
eng	Juche	Noun	tr	North Korean self-reliance state ideology	ukr	чучхе	f
eng	Juche	Noun	tr	North Korean self-reliance state ideology	vie	chủ thể
eng	Juche	Noun	tr	North Korean self-reliance state ideology	vie	主體
eng	Juchitán	Proper noun	tr	town in Guerrero	spa	Juchitán
eng	Juchitán	Proper noun	tr	town in Oaxaca	huv	San Vicen
eng	Juchitán	Proper noun	tr	town in Oaxaca	huv	Sevecend
eng	Juchitán	Proper noun	tr	town in Oaxaca	mir	Sabëseent
eng	Juchitán	Proper noun	tr	town in Oaxaca	spa	Juchitán
eng	Juchitán	Proper noun	tr	town in Oaxaca	spa	Juchitán de Zaragoza
eng	Juchitán	Proper noun	tr	town in Oaxaca	zai	Xabizende
eng	Judahite	Adjective	tr	of or pertaining to the ancient kingdom of Judah, or its inhabitants	deu	judäisch
eng	Judahite	Adjective	tr	of or pertaining to the ancient kingdom of Judah, or its inhabitants	nld	Judees
eng	Judahite	Noun	tr	a descendant of Judah (the patriarch or tribe), an inhabitant of the ancient kingdom of Judah	deu	Judäerin	f
eng	Judahite	Noun	tr	a descendant of Judah (the patriarch or tribe), an inhabitant of the ancient kingdom of Judah	deu	Judäer	m
eng	Judahite	Noun	tr	a descendant of Judah (the patriarch or tribe), an inhabitant of the ancient kingdom of Judah	nld	Judeeër	m
eng	Judah	Proper noun	tr	fourth son of Jacob	ara	يَهُوذَا	m
eng	Judah	Proper noun	tr	fourth son of Jacob	cmn	犹大	tr=Yóudà	sc=Hani
eng	Judah	Proper noun	tr	fourth son of Jacob	cmn	猶大	sc=Hani
eng	Judah	Proper noun	tr	fourth son of Jacob	deu	Juda	m
eng	Judah	Proper noun	tr	fourth son of Jacob	fra	Juda	m
eng	Judah	Proper noun	tr	fourth son of Jacob	glg	Xudá	m
eng	Judah	Proper noun	tr	fourth son of Jacob	grc	Ἰούδα	m
eng	Judah	Proper noun	tr	fourth son of Jacob	hbs	Juda	m
eng	Judah	Proper noun	tr	fourth son of Jacob	heb	יְהוּדָה	m	tr=y'hudá
eng	Judah	Proper noun	tr	fourth son of Jacob	hun	Júda
eng	Judah	Proper noun	tr	fourth son of Jacob	hye	Հուդա
eng	Judah	Proper noun	tr	fourth son of Jacob	jpn	ユダ	tr=Yuda
eng	Judah	Proper noun	tr	fourth son of Jacob	kaz	Яһуда
eng	Judah	Proper noun	tr	fourth son of Jacob	kor	^유다
eng	Judah	Proper noun	tr	fourth son of Jacob	mkd	Јуда	m
eng	Judah	Proper noun	tr	fourth son of Jacob	mnc	ᡳᠣᡩᠠ
eng	Judah	Proper noun	tr	fourth son of Jacob	nld	Juda	m
eng	Judah	Proper noun	tr	fourth son of Jacob	pol	Juda	m
eng	Judah	Proper noun	tr	fourth son of Jacob	por	Judá	m
eng	Judah	Proper noun	tr	fourth son of Jacob	rus	Иу́да	m
eng	Judah	Proper noun	tr	fourth son of Jacob	spa	Judá
eng	Judah	Proper noun	tr	fourth son of Jacob	swe	Yehuda	m
eng	Judah	Proper noun	tr	fourth son of Jacob	xcl	Յուդա
eng	Judah	Proper noun	tr	fourth son of Jacob	xcl	Յուդայ
eng	Judah	Proper noun	tr	fourth son of Jacob	yid	יהודה	m	tr=yehude
eng	Judah	Proper noun	tr	male given name	heb	יְהוּדָה	m	tr=y'hudá
eng	Judah	Proper noun	tr	male given name	mkd	Јуда	m
eng	Judah	Proper noun	tr	male given name	nld	Juda	m
eng	Judah	Proper noun	tr	male given name	pol	Juda	m
eng	Judah	Proper noun	tr	male given name	yid	יהודה	m	tr=yehude
eng	Judah	Proper noun	tr	one of the Israelite tribes	deu	Stamm Juda	m
eng	Judah	Proper noun	tr	one of the Israelite tribes	fra	Juda
eng	Judah	Proper noun	tr	one of the Israelite tribes	heb	יְהוּדָה	m	tr=y'hudá
eng	Judah	Proper noun	tr	one of the Israelite tribes	hun	Júda
eng	Judah	Proper noun	tr	one of the Israelite tribes	nav	Júdah
eng	Judah	Proper noun	tr	one of the Israelite tribes	nld	Juda
eng	Judah	Proper noun	tr	one of the Israelite tribes	pol	Juda	m
eng	Judah	Proper noun	tr	one of the Israelite tribes	por	Judá	f
eng	Judah	Proper noun	tr	one of the Israelite tribes	yid	יהודה	m	tr=yehude
eng	Judah	Proper noun	tr	southern Israelite kingdom	deu	Juda
eng	Judah	Proper noun	tr	southern Israelite kingdom	glg	Reino de Xudá	m
eng	Judah	Proper noun	tr	southern Israelite kingdom	heb	יְהוּדָה	m	tr=y'hudá
eng	Judah	Proper noun	tr	southern Israelite kingdom	hun	Júdai Királyság
eng	Judah	Proper noun	tr	southern Israelite kingdom	hun	Júda királysága
eng	Judah	Proper noun	tr	southern Israelite kingdom	hye	Հուդա
eng	Judah	Proper noun	tr	southern Israelite kingdom	nav	Júdah
eng	Judah	Proper noun	tr	southern Israelite kingdom	nld	Juda	n
eng	Judah	Proper noun	tr	southern Israelite kingdom	por	Judá	m
eng	Judah	Proper noun	tr	southern Israelite kingdom	yid	יהודה	m	tr=yehude
eng	Judaic	Adjective	tr		bul	юдейски
eng	Judaic	Adjective	tr		cat	judaic
eng	Judaic	Adjective	tr		fra	judaïque
eng	Judaic	Adjective	tr		heb	יהודי
eng	Judaic	Adjective	tr		kat	ებრაული
eng	Judaic	Adjective	tr		kat	იუდეური
eng	Judaic	Adjective	tr		por	judaico
eng	Judaic	Adjective	tr		ron	iudaic
eng	Judaic	Adjective	tr		rus	евре́йский
eng	Judaic	Adjective	tr		rus	иуде́йский
eng	Judaic	Adjective	tr		spa	judaico
eng	Judaism	Proper noun	tr	world religion	ara	يَهُودِيَّة	f
eng	Judaism	Proper noun	tr	world religion	ast	xudaísmu	m
eng	Judaism	Proper noun	tr	world religion	aze	İudaizm
eng	Judaism	Proper noun	tr	world religion	bel	іудаі́зм	m
eng	Judaism	Proper noun	tr	world religion	ben	ইহুদি ধর্ম
eng	Judaism	Proper noun	tr	world religion	bul	юдаи́зъм	m
eng	Judaism	Proper noun	tr	world religion	cat	judaisme	m
eng	Judaism	Proper noun	tr	world religion	ces	judaismus	m
eng	Judaism	Proper noun	tr	world religion	ces	židovství	n
eng	Judaism	Proper noun	tr	world religion	cmn	犹太教	tr=yóutàijiào
eng	Judaism	Proper noun	tr	world religion	cmn	猶太教
eng	Judaism	Proper noun	tr	world religion	cym	Iddewiaeth	f
eng	Judaism	Proper noun	tr	world religion	dan	jødedom	c
eng	Judaism	Proper noun	tr	world religion	deu	Judaismus	m
eng	Judaism	Proper noun	tr	world religion	deu	Judentum	n
eng	Judaism	Proper noun	tr	world religion	div	ޔަހޫދީދީން	sc=Thaa
eng	Judaism	Proper noun	tr	world religion	ell	ιουδαϊσμός	m
eng	Judaism	Proper noun	tr	world religion	epo	judaismo
eng	Judaism	Proper noun	tr	world religion	epo	judismo
eng	Judaism	Proper noun	tr	world religion	est	judaism
eng	Judaism	Proper noun	tr	world religion	fas	یهودیت	tr=yahudiyat
eng	Judaism	Proper noun	tr	world religion	fin	juutalaisuus
eng	Judaism	Proper noun	tr	world religion	fra	judaïsme	m
eng	Judaism	Proper noun	tr	world religion	gla	iùdhachas	m
eng	Judaism	Proper noun	tr	world religion	gle	Giúdachas	m
eng	Judaism	Proper noun	tr	world religion	glg	xudaísmo	m
eng	Judaism	Proper noun	tr	world religion	grc	Ἰουδαισμός	m
eng	Judaism	Proper noun	tr	world religion	hak	犹太教	tr=Yù-thai-kau	sc=Hani
eng	Judaism	Proper noun	tr	world religion	hak	猶太教	sc=Hani
eng	Judaism	Proper noun	tr	world religion	hbs	judaizam	m
eng	Judaism	Proper noun	tr	world religion	hbs	јудаизам	m
eng	Judaism	Proper noun	tr	world religion	heb	יַהֲדוּת	f	tr=yahadút
eng	Judaism	Proper noun	tr	world religion	hin	यहूदी धर्म
eng	Judaism	Proper noun	tr	world religion	hun	judaizmus
eng	Judaism	Proper noun	tr	world religion	hye	հուդայականություն	sc=Armn
eng	Judaism	Proper noun	tr	world religion	ita	ebraismo	m
eng	Judaism	Proper noun	tr	world religion	ita	judaisimo	m
eng	Judaism	Proper noun	tr	world religion	jpn	ユダヤ教	tr=yudaya-kyō
eng	Judaism	Proper noun	tr	world religion	kat	იუდაიზმი	sc=Geor
eng	Judaism	Proper noun	tr	world religion	kaz	яһудилік	sc=Cyrl
eng	Judaism	Proper noun	tr	world religion	khm	សាសនាជ្វីហ្វ	tr=saasnaa cwiif	sc=Khmr
eng	Judaism	Proper noun	tr	world religion	kir	иудаизм	sc=Cyrl
eng	Judaism	Proper noun	tr	world religion	kmr	cihûtî	f
eng	Judaism	Proper noun	tr	world religion	kmr	cihûyanî	f
eng	Judaism	Proper noun	tr	world religion	kor	유대교
eng	Judaism	Proper noun	tr	world religion	lad	Djudaismo
eng	Judaism	Proper noun	tr	world religion	lad	djudaizmo
eng	Judaism	Proper noun	tr	world religion	lat	iudaismus	m
eng	Judaism	Proper noun	tr	world religion	lav	jūdaisms	m
eng	Judaism	Proper noun	tr	world religion	lit	judaizmas	m
eng	Judaism	Proper noun	tr	world religion	mkd	јудаи́зам	m
eng	Judaism	Proper noun	tr	world religion	mlt	Ġudaiżmu	m
eng	Judaism	Proper noun	tr	world religion	mon	иудаизм	sc=Cyrl
eng	Judaism	Proper noun	tr	world religion	mri	Hūraitanga
eng	Judaism	Proper noun	tr	world religion	msa	agama Yahudi
eng	Judaism	Proper noun	tr	world religion	msa	Yahudi
eng	Judaism	Proper noun	tr	world religion	nan	犹太教	tr=Iû-thài-kàu	sc=Hani
eng	Judaism	Proper noun	tr	world religion	nan	猶太教	sc=Hani
eng	Judaism	Proper noun	tr	world religion	nld	jodendom	n
eng	Judaism	Proper noun	tr	world religion	nno	jødedom	m
eng	Judaism	Proper noun	tr	world religion	nob	jødedom	m
eng	Judaism	Proper noun	tr	world religion	pol	judaizm	m
eng	Judaism	Proper noun	tr	world religion	por	judaísmo	m
eng	Judaism	Proper noun	tr	world religion	ron	iudaism	n
eng	Judaism	Proper noun	tr	world religion	rus	иудаи́зм	m
eng	Judaism	Proper noun	tr	world religion	rus	иуде́йство	n
eng	Judaism	Proper noun	tr	world religion	sin	ජුදා ආගම	sc=Sinh
eng	Judaism	Proper noun	tr	world religion	slk	judaizmus	m
eng	Judaism	Proper noun	tr	world religion	slv	judaizem	m
eng	Judaism	Proper noun	tr	world religion	slv	judovstvo	n
eng	Judaism	Proper noun	tr	world religion	slv	žídovstvo	n
eng	Judaism	Proper noun	tr	world religion	spa	judaísmo	m
eng	Judaism	Proper noun	tr	world religion	swa	Uyahudi
eng	Judaism	Proper noun	tr	world religion	swe	judendom	c
eng	Judaism	Proper noun	tr	world religion	tat	Яһүдилек
eng	Judaism	Proper noun	tr	world religion	tgk	яҳудият	sc=Cyrl
eng	Judaism	Proper noun	tr	world religion	tgl	Hudaismo
eng	Judaism	Proper noun	tr	world religion	tha	ศาสนายูดาย	tr=săasàná yoodaai
eng	Judaism	Proper noun	tr	world religion	tuk	ýehudylykda
eng	Judaism	Proper noun	tr	world religion	tur	Musevilik
eng	Judaism	Proper noun	tr	world religion	tur	Yahudilik
eng	Judaism	Proper noun	tr	world religion	ukr	іудаї́зм	m
eng	Judaism	Proper noun	tr	world religion	ukr	юдаї́зм	m
eng	Judaism	Proper noun	tr	world religion	urd	یہودیت	f	tr=yahūdiyat	sc=ur-Arab
eng	Judaism	Proper noun	tr	world religion	uzb	yahudiylik
eng	Judaism	Proper noun	tr	world religion	vie	đạo Do thái
eng	Judaism	Proper noun	tr	world religion	vie	Do thái giáo
eng	Judaism	Proper noun	tr	world religion	vie	教猶太	sc=Hani
eng	Judaism	Proper noun	tr	world religion	vie	猶太教	sc=Hani
eng	Judaism	Proper noun	tr	world religion	vol	yud
eng	Judaism	Proper noun	tr	world religion	yid	יהדות	n	tr=yaades	sc=Hebr
eng	Judaism	Proper noun	tr	world religion	yid	יודאַיִזם	m	sc=Hebr
eng	Judaism	Proper noun	tr	world religion	yid	ייִדישקײַט	f
eng	Judaism	Proper noun	tr	world religion	yid	ייִדישקייט	f	sc=Hebr
eng	Judaism	Proper noun	tr	world religion	yue	犹太教	tr=jau4 taai3 gaau3	sc=Hani
eng	Judaism	Proper noun	tr	world religion	yue	猶太教	sc=Hani
eng	Judaistic	Adjective	tr	pertaining to Judaism	hun	izraelita
eng	Judaist	Noun	tr	practicer of Judaism as distinguished from a non-practicing Jew	epo	judismano
eng	Judaization	Noun	tr	Judaization	ara	تَهْوِيد	m
eng	Judaization	Noun	tr	Judaization	deu	Judaisieren	n
eng	Judaization	Noun	tr	Judaization	deu	Judaisierung	f
eng	Judaization	Noun	tr	Judaization	fra	judaïsation	f
eng	Judaization	Noun	tr	Judaization	ita	giudaizzazione	f
eng	Judaization	Noun	tr	Judaization	pol	judaizacja	f
eng	Judaization	Noun	tr	Judaization	rus	евреиза́ция	f
eng	Judaizer	Noun	tr	Judaizer (in its multiple senses)	deu	Judaisiererin	f
eng	Judaizer	Noun	tr	Judaizer (in its multiple senses)	deu	Judaisierer	m
eng	Judaizer	Noun	tr	Judaizer (in its multiple senses)	fra	judaïsante	f
eng	Judaizer	Noun	tr	Judaizer (in its multiple senses)	fra	judaïsant	m
eng	Judaize	Verb	tr	to impose Jewish observances or rites upon; to convert to Judaism	ara	هَوَّدَ
eng	Judaize	Verb	tr	to impose Jewish observances or rites upon; to convert to Judaism	cat	judaïtzar
eng	Judaize	Verb	tr	to impose Jewish observances or rites upon; to convert to Judaism	deu	judaisieren
eng	Judaize	Verb	tr	to impose Jewish observances or rites upon; to convert to Judaism	fra	judaïser
eng	Judaize	Verb	tr	to impose Jewish observances or rites upon; to convert to Judaism	heb	ייהד	tr=yehéd
eng	Judaize	Verb	tr	to impose Jewish observances or rites upon; to convert to Judaism	ita	giudaizzare
eng	Judaize	Verb	tr	to impose Jewish observances or rites upon; to convert to Judaism	lat	judaizare
eng	Judaize	Verb	tr	to impose Jewish observances or rites upon; to convert to Judaism	msa	ميهوديکن	tr=meyahudikan
eng	Judaize	Verb	tr	to impose Jewish observances or rites upon; to convert to Judaism	por	judaizar
